text,date
blacklivesmatt,philandocastil,support,rt,2016-07-08 03:20
matter,situat,cuz,race,deal,issu,blacklivesmatt,2016-07-08 03:20
matter,union,squar,amaz,blacklivesmatt,2016-07-08 03:20
fact,let,alon,heart,2016-07-08 03:19
confus,blacklivesmatt,doesnt,ye,matter,isnt,target,today,2016-07-08 03:19
aclu,show,blacklivesmatt,altonsterl,2016-07-08 03:18
philandocastil,blacklivesmatt,2016-07-08 03:17
claim,cultur,arent,claim,chang,respect,blacklivesmatt,2016-07-08 03:17
exactli,alllivesmatt,blacklivesmatt,2016-07-08 03:16
blacklivesmatt,peopl,2016-07-08 03:15
thing,side,blacklivesmatt,2016-07-08 03:15
blacklivesmatt,ralli,union,view,offic,2016-07-08 03:14
racist,blacklivesmatt,piedmontparkhang,2016-07-08 03:13
peopl,support,person,2016-07-08 03:13
spread,word,everyon,blacklivesmatt,2016-07-08 03:12
peopl,chang,reason,mind,heart,blacklivesmatt,whenwilltheylearn,2016-07-08 03:12
memori,hand,blacklivesmatt,2016-07-08 03:12
preach,altonsterl,blacklivesmatt,2016-07-08 03:11
dont,philandocastil,blacklivesmatt,2016-07-08 03:11
england,patriot,end,martysaurusrex,speak,blacklivesmatt,2016-07-08 03:11
demonstr,union,squar,nyc,blacklivesmatt,2016-07-08 03:11
emerg,ralli,union,squar,altonsterl,philandocastil,blacklivesmatt,2016-07-08 03:11
countri,rapist,brockturn,man,cd,reach,id,blacklivesmatt,2016-07-08 03:10
way,offic,kill,man,blacklivesmatt,2016-07-08 03:10
periscop,union,squar,blacklivesmatt,deescalatedontkillhttp,2016-07-08 03:10
blacklivesmatt,enthusiasm,use,congratul,toni,actor,2016-07-08 03:10
blacklivesmatt,chicago,anyon,2016-07-08 03:08
blacklivesmatt,2016-07-08 03:08
statement,blacklivesmatt,2016-07-08 03:08
power,imag,beyonceglasgow,blacklivesmatt,2016-07-08 03:07
silent,blacklivesmatt,2016-07-08 03:07
leighlovelif,blacklivesmatt,everybodi,somebodi,babi,2016-07-08 03:07
flyer,typo,support,spread,word,post,everyth,blacklivesmatt,2016-07-08 03:07
rt,head,protest,tonight,blacklivesmatt,2016-07-08 03:07
altonsterl,philandocastil,blacklivesmatt,2016-07-08 03:07
damn,crook,cop,expos,prosecut,bodi,camera,blacklivesmatt,2016-07-08 03:06
beyoncé,paus,show,show,name,brutal,blacklivesmatt,2016-07-08 03:06
head,protest,tonight,blacklivesmatt,2016-07-08 03:06
histori,need,blind,issu,blacklivesmatt,2016-07-08 03:05
gayblacklivesmatt,cc,blacklivesmatt,lgbt,2016-07-08 03:05
blacklivesmatt,philandocastil,heart,hurt,2016-07-08 03:04
union,squar,presenc,subdu,2016-07-08 03:04
tonight,glasgow,stopshoot,blacklivesmatt,beyonc,minut,silenc,2016-07-08 03:03
blacklivesmatt,youtub,shame,disgust,2016-07-08 03:02
peopl,beyoncé,music,industri,formationworldtour,2016-07-08 03:01
artist,speak,blacklivesmatt,2016-07-08 03:01
peopl,2016-07-08 03:00
tri,video,im,tire,brother,shit,blacklivesmatt,2016-07-08 03:00
join,union,squar,proclaim,blacklivesmatt,peac,2016-07-08 03:00
sierra,club,support,blacklivesmatt,grievancesconnectedhttp,2016-07-08 02:59
philandocastil,altonsterl,2016-07-08 02:58
beyoncé,clearli,blacklivesmatt,2016-07-08 02:57
blacklivesmatt,2016-07-08 02:57
assumpt,gun,shoti,dont,blacklivesmatt,2016-07-08 02:57
respond,blacklivesmatt,alllivesmatt,2016-07-08 02:56
blacklivesmatt,2016-07-08 02:56
beyonc,love,everi,minut,blacklivesmatt,altonsterl,2016-07-08 02:55
stuff,mind,tire,wait,blacklivesmatt,iamblack,2016-07-08 02:55
blacklivesmatt,2016-07-08 02:55
im,promis,altonsterl,philandocastil,piedmontparkhang,blacklivesmatt,2016-07-08 02:55
peopl,die,america,need,chang,system,blacklivesmatt,2016-07-08 02:54
doesnt,fit,blacklivesmatt,narr,2016-07-08 02:54
beyoncé,stand,blacklivesmatt,2016-07-08 02:54
repost,tinydaniela,use,repostregramapp,altonsterl,blacklivesmatt,2016-07-08 02:54
sad,heartless,world,blacklivesmatt,2016-07-08 02:54
cathol,univers,2016-07-08 02:53
man,blacklivesmatt,2016-07-08 02:52
audr,lord,litbalm,blacklivesmatt,altonsterl,2016-07-08 02:51
unionsquar,philandocastil,altonsterl,blacklivesmatt,2016-07-08 02:50
beyoncé,tribut,victim,fwt,blacklivesmatt,stopshootingu,altonsterl,philandocastil,2016-07-08 02:50
stmt,altonsterl,philandocastil,day,tragedi,2016-07-08 02:50
racism,prolif,moment,movement,singl,issu,prolif,blacklivesmatt,2016-07-08 02:49
blacklivesmatt,word,2016-07-08 02:49
consent,union,squar,park,blacklivesmatt,protest,2016-07-08 02:48
union,squar,blacklivesmatt,2016-07-08 02:48
nikki,giovanni,blacklivesmatt,2016-07-08 02:48
blacklivesmatt,2016-07-08 02:47
piedmontparkhang,blacklivesmatt,2016-07-08 02:47
blacklivesmatt,birmingham,demo,demo,2016-07-08 02:46
power,blacklivesmatt,2016-07-08 02:46
seattl,join,altonsterl,philandrocastil,blacklivesmatt,2016-07-08 02:46
peopl,support,blacklivesmatt,2016-07-08 02:45
matter,arent,go,thru,bluelivesmurd,2016-07-08 02:45
stuff,suddenli,feel,day,anger,blacklivesmatt,2016-07-08 02:45
kill,2016-07-08 02:43
blacklivesmatt,theriseofconsci,blackpow,2016-07-08 02:42
blacklivesmatt,includ,rais,breast,cancer,everyon,yell,cancer,2016-07-08 02:41
reason,union,squar,park,blacklivesmatt,protest,nyc,altonsterl,2016-07-08 02:41
hand,liter,gun,shot,spot,differ,blacklivesmatt,2016-07-08 02:40
life,sister,brother,problem,blacklivesmatt,2016-07-08 02:40
anyon,strength,today,blacklivesmatt,2016-07-08 02:39
mad,poet,playlist,today,blacklivesmatt,2016-07-08 02:39
matter,diffus,2016-07-08 02:39
die,cri,gon,time,fight,blacklivesmatt,2016-07-08 02:39
news,alton,sterl,philando,castil,horrifi,helpless,stop,blacklivesmatt,2016-07-08 02:38
altonsterl,blacklivesmatt,philandocastil,dylannobl,2016-07-08 02:38
care,email,blacklivesmatt,2016-07-08 02:38
altonsterl,philandocastil,heart,heavi,blacklivesmatt,damn,2016-07-08 02:35
support,blacklivesmatt,power,demand,end,system,racism,oppress,poc,2016-07-08 02:35
blacklivesmatt,2016-07-08 02:34
rip,philando,castil,alton,sterl,blacklivesmatt,freedom,couldnt,2016-07-08 02:33
altonsterl,philandocastil,blacklivesmatt,orlando,pulsenightclub,gaylivesmatt,2016-07-08 02:33
messag,blackskinisnotacrim,blacklivesmatt,2016-07-08 02:33
